RiceRiversCenter_PierWaterQualityData_2014 - Data,,,,,,,,,,,,,,,,,,,,,,
DateTime,RecordID,PAR,WindSpeed_mph,WindDir,AirTempF,RelHumidity,BP_HG,Rain_in,H2O_TempC,SpCond_mScm,Salinity_ppt,PH,PH_mv,Turbidity_ntu,Chla_ugl,BGAPC_CML,BGAPC_rfu,ODO_sat,ODO_mgl,Depth_ft,Depth_m,SurfaceWaterElev_m_levelNad83m
3/19/14 17:00,51276,159.5,2.547,292.1,44.02,84,29.96,0,7.08,0.169,0.08,7.88,-55.7,10.6,8.4,1531,0.8,102.7,12.43,16.944,5.164531,-31.06547
3/19/14 17:15,51277,186.8,2.087,293.5,44.24,84.2,29.96,0,7.09,0.169,0.08,7.88,-55.6,10.8,7.9,1441,0.7,102.4,12.39,16.966,5.171237,-31.05876
3/19/14 17:30,51278,208.6,1.798,290,44.4,85.5,29.96,0,7.12,0.169,0.08,7.88,-55.9,11.5,7.7,1094,0.6,102.4,12.39,16.982,5.176114,-31.05389
3/19/14 17:45,51279,203.3,1.744,276.9,44.29,86.2,29.95,0,7.13,0.169,0.08,7.89,-55.9,11.4,8.1,1278,0.6,102.2,12.36,16.975,5.17398,-31.05602
3/19/14 18:00,51280,157,2.396,261.6,44.21,86.7,29.95,0,7.16,0.169,0.08,7.89,-56,12.2,8.1,1703,0.9,102.2,12.36,16.945,5.164836,-31.06516
3/19/14 18:15,51281,122.3,2.797,268.3,44.03,87.2,29.94,0,7.14,0.169,0.08,7.89,-56.4,10.1,7.8,1341,0.7,103.5,12.51,16.909,5.153863,-31.07614
3/19/14 18:30,51282,51.79,1.669,299.8,44.12,88,29.94,0,7.11,0.168,0.08,7.84,-53.7,9.9,7.5,1361,0.7,103.5,12.53,16.854,5.137099,-31.0929
3/19/14 18:45,51283,30.19,2.036,296.1,43.88,88,29.94,0,7.06,0.168,0.08,7.79,-51.2,9.8,7.4,1009,0.5,103.9,12.59,16.782,5.115153,-31.11485
3/19/14 19:00,51284,22.06,1.634,294.9,43.66,88.3,29.94,0,7.09,0.168,0.08,7.85,-54,10.1,7.9,1030,0.5,102.9,12.46,16.693,5.088027,-31.14197
3/19/14 19:15,51285,12.5,2.101,285.6,43.5,88.7,29.93,0,7.08,0.169,0.08,7.85,-54.2,9.7,7.5,1416,0.7,103.3,12.51,16.603,5.060595,-31.1694
3/19/14 19:30,51286,4.212,0.976,286.5,43.5,89,29.93,0,7.11,0.169,0.08,7.84,-53.6,10.1,7,1468,0.7,103.7,12.54,16.506,5.031029,-31.19897
3/19/14 19:45,51287,0.434,1.431,229,43.5,89.1,29.92,0,7.09,0.169,0.08,7.79,-51,10,7,1479,0.8,104.3,12.63,16.403,4.999634,-31.23037
3/19/14 20:00,51288,0.003,2.072,214.4,43.54,89.4,29.91,0,7.09,0.169,0.08,7.8,-51.9,9.1,7.4,947,0.5,104.4,12.64,16.289,4.964887,-31.26511
3/19/14 20:15,51289,0.003,4.86,185.8,43.79,89.4,29.91,0,7.09,0.17,0.08,7.83,-53.3,9.5,7.6,1206,0.6,103.9,12.58,16.171,4.928921,-31.30108
3/19/14 20:30,51290,0.016,5.724,211.7,43.85,89.1,29.9,0,7.08,0.17,0.08,7.82,-52.7,9.8,7.7,1505,0.8,103.6,12.54,16.042,4.889602,-31.3404
3/19/14 20:45,51291,0.01,4.533,212.4,44,89.3,29.9,0,7.02,0.169,0.08,7.79,-51.1,9.5,8,1141,0.6,103.7,12.58,15.912,4.849977,-31.38002
3/19/14 21:00,51292,0,6.586,228.3,44.07,89.3,29.91,0,6.98,0.17,0.08,7.76,-49.7,9.3,7.4,1259,0.6,103.8,12.61,15.784,4.810963,-31.41904
3/19/14 21:15,51293,0.003,9.39,245.4,44.33,89.2,29.9,0,6.99,0.169,0.08,7.77,-50.2,9.4,7.5,1283,0.7,104,12.62,15.659,4.772863,-31.45714
3/19/14 21:30,51294,0.003,10.42,245.2,44.56,89.1,29.9,0,6.96,0.17,0.08,7.77,-50.1,8.5,7.5,1578,0.8,104.1,12.64,15.529,4.733239,-31.49676
3/19/14 21:45,51295,0.003,11.03,248.9,44.74,88.9,29.91,0,6.96,0.17,0.08,7.78,-50.5,8.5,7.8,1836,0.9,104.1,12.64,15.411,4.697273,-31.53273
3/19/14 22:00,51296,0.007,13.4,246.8,45.02,88.5,29.9,0,6.96,0.17,0.08,7.8,-51.9,8.6,7.5,1159,0.6,103.7,12.6,15.3,4.66344,-31.56656
3/19/14 22:15,51297,0.02,15.49,244.3,45.41,87.5,29.9,0,6.98,0.17,0.08,7.78,-50.9,8.2,7.3,1208,0.6,103.8,12.61,15.183,4.627779,-31.60222
3/19/14 22:30,51298,0.02,11.92,231.4,45.6,86.9,29.9,0,6.97,0.17,0.08,7.78,-50.8,8.4,7.4,1092,0.6,103.9,12.61,15.063,4.591202,-31.6388
3/19/14 22:45,51299,0.029,10.81,232.7,45.76,87,29.9,0,6.97,0.17,0.08,7.79,-50.9,8.1,7.6,1053,0.5,104,12.63,14.948,4.55615,-31.67385
3/19/14 23:00,51300,0.02,10.43,232.6,46.13,86.5,29.9,0,7,0.17,0.08,7.76,-49.9,8,7.7,1184,0.6,103.7,12.58,14.852,4.52689,-31.70311
3/19/14 23:15,51301,0.042,10.98,226.2,46.43,85.9,29.89,0,6.98,0.17,0.08,7.76,-49.9,8.2,7.5,1399,0.7,103.8,12.61,14.757,4.497934,-31.73207
3/19/14 23:30,51302,0.039,10.59,224.4,46.52,86.2,29.89,0,7.01,0.169,0.08,7.7,-46.9,8.2,7.8,1081,0.5,103.2,12.52,14.679,4.474159,-31.75584
3/19/14 23:45,51303,0.033,11.26,225.1,46.77,85.8,29.88,0,6.96,0.171,0.08,7.71,-47.4,8.2,6.7,1195,0.6,103.6,12.58,14.61,4.453128,-31.77687
3/20/14 0:00,51304,0.042,11.13,226.4,47.02,85.3,29.87,0,6.98,0.171,0.08,7.67,-45.4,8.5,7.5,1047,0.5,103.2,12.52,14.574,4.442155,-31.78784
3/20/14 0:15,51305,0.101,11.73,234.4,47.31,84.8,29.87,0,6.97,0.171,0.08,7.69,-45.9,8.5,7.4,1350,0.7,103.3,12.55,14.563,4.438802,-31.7912
3/20/14 0:30,51306,0.072,12.74,236.5,47.4,84.2,29.86,0,6.99,0.171,0.08,7.69,-46.3,8.8,7.2,1411,0.7,103.1,12.52,14.603,4.450994,-31.77901
3/20/14 0:45,51307,0.052,13.57,237,47.59,83.9,29.86,0,7.02,0.171,0.08,7.71,-47,9.9,7.1,1293,0.7,103.5,12.55,14.702,4.48117,-31.74883
3/20/14 1:00,51308,0.052,13.19,236.7,47.77,83.7,29.85,0,7.09,0.169,0.08,7.71,-47.1,10.5,8.4,1498,0.8,102.7,12.44,14.832,4.520793,-31.70921
3/20/14 1:15,51309,0.052,12.95,234.2,47.9,83.3,29.85,0,7.35,0.157,0.07,7.46,-34.5,13.4,7.5,1487,0.8,101.4,12.2,14.996,4.570781,-31.65922
3/20/14 1:30,51310,0.075,12.47,236.9,47.9,83.3,29.85,0,7.08,0.168,0.08,7.71,-47.1,8.3,7.6,1278,0.7,102.7,12.44,15.158,4.620159,-31.60984
3/20/14 1:45,51311,0.095,11.24,236.9,47.82,83.3,29.84,0,7.1,0.171,0.08,7.76,-49.7,8.9,6.6,1326,0.7,104.1,12.6,15.334,4.673803,-31.5562
3/20/14 2:00,51312,0.072,12.64,236.9,47.93,82.4,29.84,0,7.08,0.172,0.08,7.75,-49.1,8.2,7,966,0.5,103.9,12.58,15.504,4.725619,-31.50438
3/20/14 2:15,51313,0.069,14,241,48.07,81,29.84,0,7.06,0.171,0.08,7.74,-48.9,7.9,7.4,1252,0.6,103.7,12.56,15.659,4.772863,-31.45714
3/20/14 2:30,51314,0.039,12.63,243.2,48.14,80.3,29.84,0,7.17,0.171,0.08,7.84,-53.5,9.7,6.8,712,0.4,104,12.57,15.808,4.818278,-31.41172
3/20/14 2:45,51315,0.039,10.69,242.4,47.98,80.9,29.84,0,7.14,0.17,0.08,7.83,-53,9.5,7.5,1202,0.6,104,12.58,15.938,4.857903,-31.3721
3/20/14 3:00,51316,0.016,9.69,241.7,47.76,81.6,29.83,0,7.13,0.17,0.08,7.83,-53.2,10,7.3,1010,0.5,103.8,12.55,16.065,4.896612,-31.33339
3/20/14 3:15,51317,0.016,10.02,236.8,47.56,81.9,29.83,0,7.06,0.17,0.08,7.84,-53.6,10.1,7.5,1046,0.5,103.5,12.54,16.198,4.93715,-31.29285
3/20/14 3:30,51318,0.007,9.07,233.2,47.38,82.2,29.82,0,7.08,0.17,0.08,7.83,-53.2,9.8,8.4,1464,0.7,103.3,12.51,16.317,4.973422,-31.25658
3/20/14 3:45,51319,0.01,8.63,239,47.22,82.5,29.82,0,7.07,0.17,0.08,7.82,-52.5,9.5,8.1,1326,0.7,103.1,12.49,16.428,5.007254,-31.22275
3/20/14 4:00,51320,0.016,9.12,240.7,47.06,82.9,29.83,0,7.03,0.17,0.08,7.82,-52.8,10.7,8.2,1040,0.5,102.7,12.45,16.535,5.039868,-31.19013
3/20/14 4:15,51321,0.013,9.9,238.5,47,82.4,29.82,0,7.02,0.17,0.08,7.8,-51.8,10.2,7.8,1297,0.7,102.2,12.39,16.631,5.069129,-31.16087
3/20/14 4:30,51322,0.013,8.34,240.8,46.79,82.9,29.82,0,7.03,0.17,0.08,7.79,-50.9,10.4,7.9,1454,0.7,102,12.37,16.717,5.095341,-31.13466
3/20/14 4:45,51323,0.003,4.776,269.4,46.42,83.8,29.83,0,7.03,0.17,0.08,7.78,-50.8,9.7,7.8,1068,0.5,102.1,12.38,16.801,5.120945,-31.10905
3/20/14 5:00,51324,0.013,4.614,293.8,46,84.1,29.84,0,7.11,0.17,0.08,7.79,-51,10.4,8,1157,0.6,102.1,12.35,16.869,5.141671,-31.08833
3/20/14 5:15,51325,0.013,2.81,296.4,45.86,84.1,29.84,0,7.18,0.17,0.08,7.8,-51.8,10.4,7.6,1022,0.5,102,12.32,16.935,5.161788,-31.06821
3/20/14 5:30,51326,0.007,1.224,314.1,45.44,85.1,29.84,0,7.23,0.171,0.08,7.81,-52.1,10.2,7.4,1108,0.6,102,12.31,16.974,5.173676,-31.05632
3/20/14 5:45,51327,0.003,1.363,313.3,45.01,86,29.84,0,7.31,0.171,0.08,7.82,-52.7,10.4,7.2,976,0.5,102.1,12.29,17.005,5.183124,-31.04688
3/20/14 6:00,51328,0.003,1.254,356.5,44.25,86.8,29.85,0,7.33,0.171,0.08,7.82,-52.9,10.2,7.3,1168,0.6,102,12.27,17.008,5.184038,-31.04596
3/20/14 6:15,51329,0,1.133,266.9,44.14,88.1,29.85,0,7.34,0.172,0.08,7.83,-53,9.7,6.9,1303,0.7,101.7,12.24,17.002,5.18221,-31.04779
3/20/14 6:30,51330,0.007,1.612,238.6,44.2,88,29.86,0,7.13,0.171,0.08,7.8,-51.5,8.8,7.6,1350,0.7,101.8,12.32,16.973,5.17337,-31.05663
3/20/14 6:45,51331,0.026,2.216,288.1,44.25,88.2,29.86,0,7.08,0.17,0.08,7.76,-49.5,9.3,7.3,1562,0.8,101.7,12.32,16.916,5.155997,-31.074
3/20/14 7:00,51332,0.242,2.712,299.6,44.44,87.6,29.86,0,7.09,0.169,0.08,7.71,-47.1,9.2,7.5,1252,0.6,101.7,12.31,16.847,5.134966,-31.09503
3/20/14 7:15,51333,2.691,2.4,299.4,44.34,86.8,29.86,0,7.16,0.17,0.08,7.76,-49.6,10.9,7.8,1359,0.7,101.7,12.29,16.761,5.108753,-31.12125
3/20/14 7:30,51334,14.66,1.642,356.3,43.67,87.1,29.87,0,7.11,0.171,0.08,7.78,-50.7,10.4,7.6,955,0.5,101.7,12.3,16.666,5.079797,-31.1502
3/20/14 7:45,51335,44.05,1.48,13.54,42.91,87.7,29.87,0,7.03,0.17,0.08,7.75,-49.4,9.4,7.5,941,0.5,101.7,12.33,16.569,5.050231,-31.17977
3/20/14 8:00,51336,92.4,1.879,264,43.06,89.2,29.87,0,7.03,0.17,0.08,7.74,-48.4,9.8,8,1349,0.7,101.8,12.34,16.458,5.016398,-31.2136
3/20/14 8:15,51337,161.5,3.246,285.5,44.13,88.5,29.88,0,7.03,0.17,0.08,7.71,-47.2,9.2,7.5,979,0.5,102,12.37,16.341,4.980737,-31.24926
3/20/14 8:30,51338,205.2,3.796,282.1,44.8,86.4,29.89,0,7.02,0.17,0.08,7.76,-49.5,9.3,7.4,1718,0.9,102.1,12.38,16.214,4.942028,-31.28797
3/20/14 8:45,51339,306.8,4.616,277.6,45.32,84.3,29.89,0,7.02,0.17,0.08,7.75,-49.4,10.4,7.7,1391,0.7,102.3,12.4,16.083,4.902099,-31.3279
3/20/14 9:00,51340,484,6.149,254.8,45.92,81.5,29.89,0,7.03,0.17,0.08,7.76,-49.8,9.7,7.8,1315,0.7,102.4,12.41,15.95,4.86156,-31.36844
3/20/14 9:15,51341,521.2,7.134,250.6,46.05,81.5,29.9,0,7.03,0.17,0.08,7.7,-46.7,9.3,7.6,1284,0.7,102.2,12.39,15.813,4.819802,-31.4102
3/20/14 9:30,51342,539.6,7.149,253.4,46.5,80.3,29.9,0,7.06,0.17,0.08,7.7,-46.8,8.6,7.2,1057,0.5,102.5,12.42,15.678,4.778655,-31.45135
3/20/14 9:45,51343,757.7,5.988,255.4,47.36,78.2,29.91,0,7.07,0.17,0.08,7.7,-46.8,9.1,7.9,1243,0.6,102.6,12.42,15.547,4.738726,-31.49127
3/20/14 10:00,51344,859,5.112,257.7,48.67,74.11,29.91,0,7.11,0.171,0.08,7.7,-46.7,9.1,7.5,1354,0.7,102.8,12.44,15.421,4.700321,-31.52968
3/20/14 10:15,51345,957,4.482,260,50.67,66.48,29.91,0,7.2,0.17,0.08,7.73,-48.1,8.6,6.8,1314,0.7,103.6,12.51,15.301,4.663745,-31.56625
3/20/14 10:30,51346,1060,4.252,266.4,53.78,53.42,29.92,0,7.24,0.171,0.08,7.73,-48.4,8.8,6.9,1276,0.6,103.7,12.51,15.182,4.627474,-31.60253
3/20/14 10:45,51347,1165,4.964,281.9,56.5,44.95,29.92,0,7.3,0.171,0.08,7.77,-50,9.2,7.6,1114,0.6,104.3,12.56,15.053,4.588155,-31.64185
3/20/14 11:00,51348,1256,4.347,292.2,57.45,41.77,29.92,0,7.39,0.171,0.08,7.77,-50.1,9,7.4,1397,0.7,104.8,12.59,14.938,4.553102,-31.6769
3/20/14 11:15,51349,1336,7.864,260.9,56.7,43.03,29.91,0,7.49,0.171,0.08,7.78,-50.8,9.2,6.7,1453,0.7,105.3,12.62,14.839,4.522927,-31.70707
3/20/14 11:30,51350,1409,7.969,271.1,57.17,41.89,29.91,0,7.61,0.171,0.08,7.79,-51.3,8.6,6.6,1218,0.6,105.9,12.66,14.716,4.485437,-31.74456
3/20/14 11:45,51351,1464,7.906,260.6,57.33,43.8,29.91,0,7.63,0.171,0.08,7.79,-51.5,9.1,7.2,1237,0.6,106.3,12.69,14.629,4.458919,-31.77108
3/20/14 12:00,51352,1535,7.506,261.1,56.58,43.82,29.91,0,7.76,0.171,0.08,7.8,-51.8,8.7,6.8,971,0.5,106.9,12.73,14.54,4.431792,-31.79821
3/20/14 12:15,51353,1612,10.94,269.8,58.94,34.95,29.9,0,7.9,0.171,0.08,7.8,-52,8.7,7.1,1211,0.6,107.5,12.75,14.463,4.408322,-31.82168
3/20/14 12:30,51354,1638,9.72,262.1,59.03,35.53,29.9,0,8,0.172,0.08,7.79,-51.1,8.5,6.7,1118,0.6,107.6,12.73,14.405,4.390644,-31.83936
3/20/14 12:45,51355,1669,7.167,268.8,59.13,34.15,29.9,0,8.05,0.171,0.08,7.77,-50.5,8.8,6.6,1206,0.6,107.6,12.72,14.36,4.376928,-31.85307
3/20/14 13:00,51356,1686,7.269,275.8,61.53,28.25,29.9,0,8.24,0.171,0.08,7.79,-51.2,8.5,6.6,1496,0.8,108.1,12.73,14.344,4.372051,-31.85795
3/20/14 13:15,51357,1696,5.833,299.6,62.97,24.59,29.9,0,8.31,0.172,0.08,7.79,-51.2,9.1,6.3,1122,0.6,108.5,12.75,14.365,4.378452,-31.85155
3/20/14 13:30,51358,1707,5.22,296.2,63.49,25.19,29.89,0,8.33,0.172,0.08,7.79,-51.2,9.6,6.7,1386,0.7,108.4,12.73,14.461,4.407713,-31.82229
3/20/14 13:45,51359,1695,8.01,288.3,63.05,23.86,29.89,0,8.39,0.171,0.08,7.8,-51.8,13,7.4,1667,0.8,109.2,12.8,14.583,4.444899,-31.7851
3/20/14 14:00,51360,1675,7.61,282.3,62.77,24.61,29.89,0,8.64,0.171,0.08,7.89,-56.2,9.7,6.8,1234,0.6,111.4,12.98,14.698,4.47995,-31.75005
3/20/14 14:15,51361,1655,9,283.5,62.37,25,29.89,0,8.95,0.17,0.08,7.9,-56.9,9.7,10.2,911,0.5,111.4,12.89,14.87,4.532376,-31.69762
3/20/14 14:30,51362,1632,6.634,285.6,63.1,23.59,29.88,0,8.86,0.172,0.08,7.9,-56.9,10.2,6.5,1454,0.7,110.5,12.81,15.009,4.574743,-31.65526
3/20/14 14:45,51363,1590,6.33,290.9,63.54,23.69,29.87,0,8.89,0.172,0.08,7.99,-61.6,10.4,6.3,873,0.4,110.1,12.76,15.196,4.631741,-31.59826
3/20/14 15:00,51364,1535,10.29,278.8,63.08,22.89,29.87,0,9.01,0.172,0.08,7.99,-61.4,10.3,6.6,1375,0.7,110.8,12.81,15.296,4.66222,-31.56778
3/20/14 15:15,51365,1477,8.84,271.1,63.17,24.5,29.86,0,8.96,0.172,0.08,7.93,-58.6,10.7,6.5,984,0.5,110.8,12.82,15.492,4.721961,-31.50804
3/20/14 15:30,51366,1391,8.12,273,62.11,26.71,29.86,0,8.99,0.172,0.08,7.96,-60.2,9.6,5.7,963,0.5,110.2,12.74,15.575,4.74726,-31.48274
3/20/14 15:45,51367,1358,6.568,282.1,64.19,22.48,29.86,0,8.87,0.173,0.08,8.04,-64.2,10.6,6.5,947,0.5,110.5,12.81,15.7,4.78536,-31.44464
3/20/14 16:00,51368,1285,6.123,287.6,64.8,20.35,29.86,0,9.09,0.172,0.08,8.07,-65.7,11.3,6.5,1440,0.7,111,12.8,15.808,4.818278,-31.41172
3/20/14 16:15,51369,1202,7.406,285.3,64.85,20.42,29.85,0,9.43,0.172,0.08,8.1,-67,12.3,7.5,1316,0.7,111.7,12.77,15.931,4.855769,-31.37423
3/20/14 16:30,51370,1119,9.9,273.2,64.07,21.5,29.85,0,9.58,0.172,0.08,8.11,-67.8,13.4,7.5,1134,0.6,111.7,12.73,16.034,4.887163,-31.34284
3/20/14 16:45,51371,1026,7.558,287.9,63.12,20.54,29.85,0,9.47,0.172,0.08,8.12,-67.9,12.4,8.1,947,0.5,111.6,12.76,16.122,4.913986,-31.31601
3/20/14 17:00,51372,928,8.25,281.7,64.24,19.23,29.85,0,9.49,0.172,0.08,8.1,-67.2,11.9,7.5,1134,0.6,111.8,12.77,16.204,4.93898,-31.29102
3/20/14 17:15,51373,823,7.872,276.4,64.04,19.41,29.86,0,9.37,0.172,0.08,8.09,-66.6,11.5,7.2,1119,0.6,111.8,12.81,16.269,4.958791,-31.27121
3/20/14 17:30,51374,717.2,8.97,281.3,63.49,19.93,29.86,0,9.05,0.171,0.08,8.05,-64.4,11.1,7.3,1261,0.6,111,12.81,16.331,4.977689,-31.25231
3/20/14 17:45,51375,611.6,8.43,277.2,62.91,20.58,29.86,0,9.1,0.171,0.08,8.05,-64.7,10.6,7.8,1022,0.5,111.2,12.82,16.384,4.993844,-31.23616
3/20/14 18:00,51376,502.4,5.839,283.8,63.43,20.81,29.86,0,9.06,0.171,0.08,8.06,-65.1,10.3,8.2,1072,0.5,111.1,12.81,16.416,5.003597,-31.2264
3/20/14 18:15,51377,396.9,10.21,283.3,62.68,20.84,29.86,0,9.05,0.171,0.08,8.06,-65.2,10.3,7.2,1419,0.7,111,12.81,16.442,5.011521,-31.21848
3/20/14 18:30,51378,291.4,11.28,279.9,62.28,20.34,29.87,0,9.07,0.171,0.08,8.06,-65.1,10.2,7.3,1447,0.7,111.2,12.82,16.411,5.002073,-31.22793
3/20/14 18:45,51379,191.9,10.46,279,61.9,19.43,29.88,0,9.16,0.17,0.08,8.08,-65.9,9.7,7.8,989,0.5,111.5,12.84,16.372,4.990186,-31.23981
3/20/14 19:00,51380,96.7,5.359,288.2,61.75,19.02,29.89,0,9.59,0.171,0.08,8.11,-67.6,10.3,8,1168,0.6,113.3,12.9,16.339,4.980127,-31.24987
3/20/14 19:15,51381,38.86,3.79,301.5,61.07,19.31,29.89,0,9.13,0.171,0.08,8.07,-65.7,10.7,8.3,1777,0.9,111.5,12.84,16.241,4.950257,-31.27974
3/20/14 19:30,51382,9.92,3.714,310.7,60.16,19.61,29.89,0,9.46,0.171,0.08,8.1,-67.1,10.9,7.8,1235,0.6,112.5,12.85,16.193,4.935627,-31.29437
3/20/14 19:45,51383,0.806,1.787,346.1,58.96,20.4,29.89,0,9.37,0.171,0.08,8.08,-65.9,11,7.8,1073,0.5,111.5,12.77,16.108,4.909719,-31.32028
3/20/14 20:00,51384,0,1.858,0.453,57.73,21.29,29.89,0,9.49,0.172,0.08,8.06,-65.2,12,7.8,1385,0.7,111.4,12.72,16.03,4.885944,-31.34406
3/20/14 20:15,51385,0,2.78,19.88,55.44,24.66,29.9,0,9.57,0.172,0.08,8.05,-64.6,12.3,7.5,1101,0.6,111.7,12.73,15.924,4.853635,-31.37636
3/20/14 20:30,51386,0,2.999,17.43,53.88,26.82,29.9,0,9.53,0.172,0.08,8.06,-64.9,14.7,7.8,1127,0.6,111.6,12.73,15.814,4.820107,-31.40989
3/20/14 20:45,51387,0,3.004,17.32,53.3,27.52,29.91,0,9.64,0.172,0.08,8.08,-65.9,12.7,7.1,1526,0.8,112.3,12.78,15.703,4.786274,-31.44373
3/20/14 21:00,51388,0,3.738,18.61,52.24,28.67,29.91,0,9.5,0.172,0.08,8.04,-64,15,7.8,1063,0.5,111.7,12.75,15.574,4.746955,-31.48304
3/20/14 21:15,51389,0,3.464,18.48,52.01,28.76,29.92,0,9.53,0.172,0.08,8.03,-63.8,14.6,7.6,1160,0.6,111.5,12.72,15.457,4.711294,-31.51871
3/20/14 21:30,51390,0,3.576,20.03,50,33.24,29.93,0,9.56,0.172,0.08,8.05,-64.7,13.4,7.4,1298,0.7,111.6,12.73,15.332,4.673193,-31.55681
3/20/14 21:45,51391,0.003,2.399,16.99,50.05,32.66,29.94,0,9.62,0.173,0.08,8.05,-64.6,12.7,7.4,1276,0.6,111.7,12.71,15.213,4.636922,-31.59308
3/20/14 22:00,51392,0,2.326,12.89,49.67,33.86,29.94,0,9.69,0.173,0.08,8.03,-63.6,13,6.9,994,0.5,111.9,12.72,15.095,4.600956,-31.62904
3/20/14 22:15,51393,0,2.53,20.08,48.51,37.22,29.95,0,9.76,0.172,0.08,8.02,-63.4,12.6,7.2,960,0.5,112,12.7,14.98,4.565904,-31.66409
3/20/14 22:30,51394,0.003,2.574,2.638,49.27,34.35,29.96,0,9.86,0.173,0.08,8,-62.4,13.3,7.1,1367,0.7,111.9,12.67,14.856,4.528109,-31.70189
3/20/14 22:45,51395,0.007,2.551,348.3,50.97,30.55,29.97,0,9.92,0.173,0.08,7.99,-61.4,13.1,7.1,1299,0.7,112,12.67,14.744,4.493971,-31.73603
3/20/14 23:00,51396,0.003,1.609,332.8,51.54,29.46,29.98,0,9.96,0.173,0.08,7.97,-60.5,13.6,6.9,1015,0.5,111.8,12.63,14.646,4.464101,-31.7659
3/20/14 23:15,51397,0,1.639,351.2,50.96,29.93,29.99,0,9.95,0.173,0.08,7.95,-59.8,13,6.7,979,0.5,111.7,12.61,14.537,4.430878,-31.79912
3/20/14 23:30,51398,0,1.241,3.719,49.99,31.36,30,0,9.89,0.173,0.08,7.94,-59.2,12.2,6.7,1079,0.5,111.4,12.6,14.438,4.400702,-31.8293
3/20/14 23:45,51399,0,1.857,27.85,48.01,34.66,30,0,10.01,0.174,0.08,7.97,-60.5,13.3,6.9,1322,0.7,111.6,12.59,14.345,4.372356,-31.85764
3/21/14 0:00,51400,0,2.188,26.8,47.08,35.3,30,0,10.06,0.174,0.08,7.95,-59.8,13.4,6.8,1115,0.6,111.5,12.56,14.275,4.35102,-31.87898
3/21/14 0:15,51401,0,2.264,27.01,45.77,38.32,30,0,10.08,0.174,0.08,7.96,-60,13.7,6.5,1249,0.6,111.3,12.53,14.203,4.329074,-31.90092
3/21/14 0:30,51402,0,2.599,16.03,44.91,39.08,29.99,0,10.18,0.174,0.08,7.95,-59.8,15.3,7,1265,0.6,111.5,12.53,14.16,4.315968,-31.91403
3/21/14 0:45,51403,0,2.41,20.52,43.52,40.54,29.99,0,10.09,0.174,0.08,7.94,-59,13.2,6.8,1489,0.8,111,12.5,14.153,4.313834,-31.91616
3/21/14 1:00,51404,0,3.622,18.21,43.51,40.62,30,0,10.02,0.174,0.08,7.94,-58.9,12.9,6.3,1392,0.7,110.8,12.49,14.175,4.32054,-31.90946
3/21/14 1:15,51405,0,3.963,15.66,40.69,49.59,30,0,10.02,0.174,0.08,7.93,-58.6,13.6,6.9,1435,0.7,110.3,12.44,14.269,4.349191,-31.88081
3/21/14 1:30,51406,0,4.131,16.41,39.83,51.11,30,0,9.14,0.172,0.08,7.88,-55.8,10.2,7.6,1221,0.6,108,12.44,14.372,4.380586,-31.84941
3/21/14 1:45,51407,0,4.328,16.71,39.91,50.21,30,0,9.41,0.162,0.08,7.48,-36,12.9,7.2,1235,0.6,105.2,12.04,14.537,4.430878,-31.79912
3/21/14 2:00,51408,0,3.636,20.04,41.96,44.21,30,0,9.44,0.158,0.08,7.51,-37.3,11.8,6.9,1712,0.9,105.7,12.08,14.708,4.482998,-31.747
3/21/14 2:15,51409,0,3.677,21.68,42.47,42.84,30.01,0,9.83,0.174,0.08,7.91,-57.5,13,6.6,1176,0.6,109.7,12.43,14.862,4.529938,-31.70006
3/21/14 2:30,51410,0,1.966,47.29,41.84,48.3,30.01,0,9.93,0.175,0.08,7.94,-58.9,15.1,6.9,1168,0.6,110.1,12.44,15.035,4.582668,-31.64733
3/21/14 2:45,51411,0,2.284,30.16,42.14,53.92,30.01,0,9.89,0.174,0.08,7.91,-57.8,13.6,6.2,1437,0.7,109.9,12.43,15.174,4.625035,-31.60497
3/21/14 3:00,51412,0,3.003,11.57,40.7,49.59,30.01,0,9.97,0.176,0.08,7.96,-59.9,17.5,6.6,1587,0.8,110,12.42,15.307,4.665574,-31.56443
3/21/14 3:15,51413,0,2.876,11.37,38.73,53.14,30.01,0,9.47,0.178,0.08,7.94,-58.9,15.1,5.8,1205,0.6,108.3,12.38,15.458,4.711598,-31.5184
3/21/14 3:30,51414,0,2.63,14.71,38.5,55.53,30.01,0,9.51,0.177,0.08,7.93,-58.8,14.4,5.9,1517,0.8,108.4,12.37,15.613,4.758842,-31.47116
3/21/14 3:45,51415,0,1.747,6.611,38.78,60.17,30.01,0,9.56,0.177,0.08,7.96,-60,14.4,6.4,1065,0.5,108.8,12.4,15.756,4.802429,-31.42757
3/21/14 4:00,51416,0,1.784,11.96,39.36,58.76,30,0,9.03,0.177,0.08,7.89,-56.4,13.3,6.5,1088,0.6,107.2,12.38,15.878,4.839614,-31.39038
3/21/14 4:15,51417,0,2.366,9.06,38.94,59.59,30.01,0,8.94,0.176,0.08,7.88,-56,11.3,6.8,867,0.4,107.2,12.41,16.019,4.882591,-31.34741
3/21/14 4:30,51418,0,1.612,343.5,37.55,64.25,30.01,0,9,0.176,0.08,7.88,-55.8,10.9,6.6,991,0.5,107,12.37,16.153,4.923434,-31.30656
